zip,city,state_id,lat,lng,population,sales_potential,sales_potential_norm,territory,sales_rep
91701,Rancho Cucamonga,CA,34.13784,-117.60028,39287.0,46620.387150307455,0.4169233050060642,2,Sales Rep 2
91702,Azusa,CA,34.24129,-117.82614,60903.0,72197.33898586669,0.6456752669781782,2,Sales Rep 2
91706,Baldwin Park,CA,34.09627,-117.96855,71082.0,81119.04724541235,0.7254681321184452,2,Sales Rep 2
91708,Chino,CA,33.95141,-117.64506,19213.0,17633.29862533318,0.15767218647643394,2,Sales Rep 2
91709,Chino Hills,CA,33.95105,-117.72549,78006.0,74420.77336692871,0.6655609429670217,2,Sales Rep 2
91710,Chino,CA,34.00507,-117.68249,78754.0,89815.36697145541,0.803245195314203,2,Sales Rep 2
91711,Claremont,CA,34.12836,-117.71523,37529.0,34780.70637260398,0.3110330400348562,2,Sales Rep 2
91722,Covina,CA,34.09731,-117.90612,35099.0,30458.810366374066,0.2723794038540959,2,Sales Rep 2
91723,Covina,CA,34.08495,-117.88652,17733.0,18135.90271486957,0.1621673144461717,2,Sales Rep 2
91724,Covina,CA,34.0805,-117.85515,28352.0,33298.344062802586,0.29777527230316164,2,Sales Rep 2
91730,Rancho Cucamonga,CA,34.10023,-117.5811,71613.0,77228.31273171393,0.6906706644904317,2,Sales Rep 2
91731,El Monte,CA,34.07914,-118.04047,27620.0,28394.035807147306,0.2539127298543988,2,Sales Rep 2
91732,El Monte,CA,34.07239,-118.01455,57431.0,48177.17728549961,0.43084673106924865,2,Sales Rep 2
91733,South El Monte,CA,34.0454,-118.05314,41255.0,43152.8492549897,0.3859107706796005,2,Sales Rep 2
91737,Rancho Cucamonga,CA,34.15523,-117.57808,22958.0,27458.262516277468,0.24554347703553972,2,Sales Rep 2
91739,Rancho Cucamonga,CA,34.1622,-117.51558,41673.0,35673.48846678067,0.31901779353361204,2,Sales Rep 2
91740,Glendora,CA,34.11884,-117.8534,26168.0,26359.860137221705,0.23571972239662617,2,Sales Rep 2
91741,Glendora,CA,34.1647,-117.83197,26071.0,30006.39734329349,0.26833316850452094,2,Sales Rep 2
91744,La Puente,CA,34.02914,-117.93735,76942.0,84352.0875948976,0.7543833964484016,2,Sales Rep 2
91745,Hacienda Heights,CA,33.99926,-117.97225,54351.0,58634.201015533516,0.5243709598363592,2,Sales Rep 2
91746,La Puente,CA,34.04397,-117.98785,28387.0,30686.166276856824,0.27441280138024604,2,Sales Rep 2
91748,Rowland Heights,CA,33.9769,-117.89924,42463.0,40076.42910169779,0.3583962665885508,2,Sales Rep 2
91750,La Verne,CA,34.14927,-117.76647,32692.0,29992.841829077926,0.26821193238176916,2,Sales Rep 2
91752,Mira Loma,CA,33.99575,-117.53399,37983.0,42683.185907416155,0.381710254022472,2,Sales Rep 2
91754,Monterey Park,CA,34.051,-118.14451,32248.0,36248.21470064569,0.32415795857120994,2,Sales Rep 2
91755,Monterey Park,CA,34.04832,-118.11496,26810.0,30746.483544453033,0.2749522594592282,2,Sales Rep 2
91759,Mt Baldy,CA,34.2541,-117.69194,341.0,397.3660113687027,0.00351959522113153,2,Sales Rep 2
91761,Ontario,CA,34.03541,-117.5915,62935.0,63220.533548925254,0.5653896305526759,2,Sales Rep 2
91762,Ontario,CA,34.02764,-117.64308,64235.0,64273.9596756929,0.5748111321780479,2,Sales Rep 2
91763,Montclair,CA,34.07208,-117.69828,37700.0,42198.29129881897,0.377373513906627,2,Sales Rep 2
91764,Ontario,CA,34.07533,-117.60164,56270.0,59645.38815394593,0.5334146896490424,2,Sales Rep 2
91765,Diamond Bar,CA,33.98725,-117.81473,44502.0,48097.171988688926,0.43013118964229247,2,Sales Rep 2
91766,Pomona,CA,34.04192,-117.75698,69327.0,77529.56735759864,0.6933649881599354,2,Sales Rep 2
91767,Pomona,CA,34.08143,-117.73868,49152.0,56819.81702440681,0.5081436978698257,2,Sales Rep 2
91768,Pomona,CA,34.06358,-117.78941,34200.0,31983.77374572901,0.2860181817352852,2,Sales Rep 2
91770,Rosemead,CA,34.06395,-118.08361,58382.0,55476.513576410085,0.4961296274978455,2,Sales Rep 2
91773,San Dimas,CA,34.1072,-117.80928,33598.0,28141.442085909406,0.25165361353410787,2,Sales Rep 2
91775,San Gabriel,CA,34.11454,-118.08946,23672.0,24413.218999064575,0.21830959540135297,2,Sales Rep 2
91776,San Gabriel,CA,34.08987,-118.09519,36952.0,30092.85556053489,0.2691064227589659,2,Sales Rep 2
91780,Temple City,CA,34.10152,-118.05584,35588.0,35098.2809077192,0.3138733236795629,2,Sales Rep 2
91784,Upland,CA,34.14103,-117.65831,26886.0,27344.61745949916,0.24452707250564856,2,Sales Rep 2
91786,Upland,CA,34.10525,-117.66206,55829.0,51062.124626027995,0.4566487644223631,2,Sales Rep 2
91789,Walnut,CA,34.01858,-117.85408,40298.0,41762.159493764004,0.37347289249066684,2,Sales Rep 2
91790,West Covina,CA,34.06722,-117.93788,44710.0,36313.46646990996,0.3247415492327289,2,Sales Rep 2
91791,West Covina,CA,34.06134,-117.89425,33028.0,26915.81439120362,0.24069199693437215,2,Sales Rep 2
91792,West Covina,CA,34.02586,-117.89989,30629.0,34581.37302897787,0.3092502672582527,2,Sales Rep 2
91801,Alhambra,CA,34.09093,-118.12776,53381.0,50395.734651669845,0.45068878861863804,2,Sales Rep 2
91803,Alhambra,CA,34.0749,-118.14624,27715.0,23580.592843258797,0.21086285710531136,2,Sales Rep 2
91901,Alpine,CA,32.81467,-116.71929,18197.0,18358.90424128691,0.16416176777347635,6,Sales Rep 6
91902,Bonita,CA,32.67479,-117.00475,17698.0,19609.338361095684,0.17534524499398918,6,Sales Rep 6
91905,Boulevard,CA,32.67773,-116.30734,1683.0,1491.6907157108749,0.013306880459898604,6,Sales Rep 6
91906,Campo,CA,32.66241,-116.47255,3325.0,3488.4443328392704,0.03116519721436062,6,Sales Rep 6
91910,Chula Vista,CA,32.63653,-117.06301,77123.0,64331.30101708575,0.5753239745382345,6,Sales Rep 6
91911,Chula Vista,CA,32.60686,-117.04984,85542.0,70201.98311688202,0.627829451229789,6,Sales Rep 6
91913,Chula Vista,CA,32.62174,-116.98609,57721.0,58444.92827549802,0.5226781658353649,6,Sales Rep 6
91914,Chula Vista,CA,32.66604,-116.95426,16877.0,17151.319578965507,0.1533615222035799,6,Sales Rep 6
91915,Chula Vista,CA,32.62266,-116.95013,35322.0,37263.71959228786,0.33324030496842466,6,Sales Rep 6
91916,Descanso,CA,32.91103,-116.63201,1710.0,1864.6464722663006,0.016642475787651323,6,Sales Rep 6
91917,Dulzura,CA,32.6267,-116.71894,749.0,891.5652830069753,0.00793955322548114,6,Sales Rep 6
91931,Guatay,CA,32.83758,-116.58029,494.0,497.22094882431617,0.004412665396281073,6,Sales Rep 6
91932,Imperial Beach,CA,32.56923,-117.11798,25741.0,23918.089027992246,0.21388131352311426,6,Sales Rep 6
91934,Jacumba,CA,32.66488,-116.16828,1200.0,1341.6893734889777,0.011965317104252584,6,Sales Rep 6
91935,Jamul,CA,32.70214,-116.78721,9114.0,8278.546055201019,0.07400631346938107,6,Sales Rep 6
91941,La Mesa,CA,32.75964,-116.99253,33218.0,32407.10106119993,0.2898042839492218,6,Sales Rep 6
91942,La Mesa,CA,32.77728,-117.02129,41424.0,34439.19085628881,0.3079786360189562,6,Sales Rep 6
91945,Lemon Grove,CA,32.73315,-117.03402,27745.0,22477.34255042475,0.20099574429786454,6,Sales Rep 6
91948,Mount Laguna,CA,32.87509,-116.47076,93.0,110.21052102601882,0.0009513696472134842,6,Sales Rep 6
91950,National City,CA,32.66952,-117.09313,59891.0,67939.8741590386,0.607597882369345,6,Sales Rep 6
91962,Pine Valley,CA,32.79248,-116.48044,2574.0,2775.7750425940717,0.024791314218881363,6,Sales Rep 6
91963,Potrero,CA,32.64798,-116.5964,689.0,663.9074314805728,0.0059034552365636855,6,Sales Rep 6
91977,Spring Valley,CA,32.72387,-116.99631,61064.0,53084.01774432245,0.4747319207218854,6,Sales Rep 6
91978,Spring Valley,CA,32.71209,-116.94103,10014.0,8637.824218123302,0.07721958083566463,6,Sales Rep 6
91980,Tecate,CA,32.58685,-116.61969,176.0,158.4171000307875,0.0013825136552329776,6,Sales Rep 6
92003,Bonsall,CA,33.28701,-117.19977,5061.0,5160.654460031071,0.046120902252399947,6,Sales Rep 6
92004,Borrego Springs,CA,33.18481,-116.15688,3007.0,3265.115975823635,0.029167820820184123,6,Sales Rep 6
92007,Cardiff By The Sea,CA,33.02216,-117.27389,11100.0,11811.276352626726,0.10560190749677195,6,Sales Rep 6
92008,Carlsbad,CA,33.14564,-117.31691,27955.0,25494.220835649532,0.22797772523183873,6,Sales Rep 6
92009,Carlsbad,CA,33.09535,-117.24574,44739.0,52879.08711663625,0.4728990876519876,6,Sales Rep 6
92010,Carlsbad,CA,33.15676,-117.28423,18489.0,20248.390437115224,0.18106071950133779,6,Sales Rep 6
92011,Carlsbad,CA,33.10698,-117.29507,23190.0,23694.188191095753,0.21187881705455291,6,Sales Rep 6
92014,Del Mar,CA,32.96797,-117.24879,13105.0,13690.640151760474,0.12241032779154358,6,Sales Rep 6
92019,El Cajon,CA,32.77886,-116.87142,45351.0,43892.51297246508,0.39252608307725867,6,Sales Rep 6
92020,El Cajon,CA,32.79557,-116.9697,57842.0,52005.30235789038,0.4650842401600141,6,Sales Rep 6
92021,El Cajon,CA,32.83514,-116.87462,70501.0,66439.37192703703,0.5941778770567224,6,Sales Rep 6
92024,Encinitas,CA,33.05716,-117.25651,50617.0,55837.55862934999,0.49935869735540006,6,Sales Rep 6
92025,Escondido,CA,33.08492,-117.02967,49989.0,40279.00644124515,0.36020805261256494,6,Sales Rep 6
92026,Escondido,CA,33.2111,-117.11157,53075.0,44924.222157961834,0.401753355423251,6,Sales Rep 6
92027,Escondido,CA,33.13263,-116.98335,54113.0,44286.136387089246,0.3960465232357398,6,Sales Rep 6
92028,Fallbrook,CA,33.38613,-117.22658,52227.0,42632.45726348514,0.38125655348372095,6,Sales Rep 6
92029,Escondido,CA,33.08555,-117.12885,20726.0,23672.91042568485,0.21168851562162927,6,Sales Rep 6
92036,Julian,CA,33.01137,-116.37672,3218.0,3480.1483965939665,0.03109100105116222,6,Sales Rep 6
92037,La Jolla,CA,32.85257,-117.25104,40717.0,40296.37431957945,0.36036338528354966,6,Sales Rep 6
92040,Lakeside,CA,32.90665,-116.88875,46216.0,38781.40142745867,0.34681395908001794,6,Sales Rep 6
92054,Oceanside,CA,33.19377,-117.35508,38417.0,38288.16282974534,0.3424025930316824,6,Sales Rep 6
92056,Oceanside,CA,33.20197,-117.28939,53616.0,53047.064984868324,0.47440142722603174,6,Sales Rep 6
92057,Oceanside,CA,33.25326,-117.28704,56835.0,49405.57131053429,0.4418330888302559,6,Sales Rep 6
92058,Oceanside,CA,33.28379,-117.34182,49834.0,48515.42523525006,0.4338719110295474,6,Sales Rep 6
92059,Pala,CA,33.38277,-117.05193,1362.0,1306.705379299689,0.011652431606407807,6,Sales Rep 6
92060,Palomar Mountain,CA,33.35043,-116.86451,619.0,647.6844842777288,0.005758362458288942,6,Sales Rep 6
92061,Pauma Valley,CA,33.30036,-116.93048,1543.0,1626.3798013155097,0.014511495958507589,6,Sales Rep 6
92064,Poway,CA,32.98038,-117.01746,48683.0,39828.61404309298,0.3561798890770104,6,Sales Rep 6
92065,Ramona,CA,33.04736,-116.84386,36752.0,34908.70512510083,0.3121778193639915,6,Sales Rep 6
92066,Ranchita,CA,33.21541,-116.53583,290.0,304.5997502228514,0.0026899238678614944,6,Sales Rep 6
92067,Rancho Santa Fe,CA,33.02087,-117.19209,7938.0,7947.958248243494,0.07104964334184635,6,Sales Rep 6
92069,San Marcos,CA,33.17536,-117.15761,47335.0,54084.77865305969,0.48368240171784077,6,Sales Rep 6
92070,Santa Ysabel,CA,33.18513,-116.74071,607.0,645.5308137570797,0.0057391007276414675,6,Sales Rep 6
92071,Santee,CA,32.85045,-116.99479,59590.0,51555.70500391296,0.4610631872417058,6,Sales Rep 6
92075,Solana Beach,CA,32.99735,-117.25875,11944.0,9892.349247580294,0.08843964582528681,6,Sales Rep 6
92078,San Marcos,CA,33.11834,-117.18554,53605.0,56658.75416329982,0.5067032038767987,6,Sales Rep 6
92081,Vista,CA,33.16451,-117.24056,29002.0,23509.152411331248,0.21022391705207008,6,Sales Rep 6
92082,Valley Center,CA,33.2518,-117.00284,21727.0,22472.458421731415,0.20095206223487644,6,Sales Rep 6
92083,Vista,CA,33.19808,-117.24844,38375.0,45132.5342058731,0.4036164308189626,6,Sales Rep 6
92084,Vista,CA,33.22454,-117.20334,49727.0,51228.24177729353,0.45813446234733546,6,Sales Rep 6
92086,Warner Springs,CA,33.29718,-116.64176,1406.0,1343.106766498548,0.011977993807634181,6,Sales Rep 6
92091,Rancho Santa Fe,CA,33.03432,-117.19704,972.0,1027.710459330387,0.009157191527232232,6,Sales Rep 6
92101,San Diego,CA,32.7162,-117.18589,51805.0,50939.916396765206,0.4555557736550217,6,Sales Rep 6
92102,San Diego,CA,32.71595,-117.11749,38901.0,39610.81548847167,0.3542319694419956,6,Sales Rep 6
92103,San Diego,CA,32.74782,-117.16738,34836.0,40987.54723141561,0.36654501164235154,6,Sales Rep 6
92104,San Diego,CA,32.74191,-117.12781,47410.0,45250.05042325389,0.4046674577537681,6,Sales Rep 6
92105,San Diego,CA,32.73756,-117.09193,71411.0,84584.63174129181,0.7564631958738691,6,Sales Rep 6
92106,San Diego,CA,32.71334,-117.23617,21651.0,25161.498699596294,0.22500196635708825,6,Sales Rep 6
92107,San Diego,CA,32.7402,-117.24357,28827.0,25319.228417028422,0.22641264979410922,6,Sales Rep 6
92108,San Diego,CA,32.77423,-117.14097,26790.0,22175.275700178274,0.1982941563570939,6,Sales Rep 6
92109,San Diego,CA,32.78699,-117.23273,44820.0,37662.74800869451,0.33680908570987106,6,Sales Rep 6
92110,San Diego,CA,32.76533,-117.19965,30902.0,24946.836342513678,0.22308209585571218,6,Sales Rep 6
92111,San Diego,CA,32.8065,-117.16897,45249.0,37908.579812498,0.3390077256336876,6,Sales Rep 6
92113,San Diego,CA,32.69591,-117.12012,48215.0,51744.468632107855,0.4627514279115156,6,Sales Rep 6
92114,San Diego,CA,32.70778,-117.05529,65745.0,54468.119077207106,0.48711087414452886,6,Sales Rep 6
92115,San Diego,CA,32.76154,-117.07187,66264.0,61465.84046631432,0.5496962247126531,6,Sales Rep 6
92116,San Diego,CA,32.76484,-117.12303,31843.0,36235.74581088014,0.32404644086511963,6,Sales Rep 6
92117,San Diego,CA,32.82493,-117.19972,52275.0,42306.616176236115,0.3783423364777791,6,Sales Rep 6
92118,Coronado,CA,32.67466,-117.16915,18929.0,21310.029562770385,0.19055567552507882,6,Sales Rep 6
92119,San Diego,CA,32.80896,-117.03232,24456.0,22322.016148743307,0.1996065553374623,6,Sales Rep 6
92120,San Diego,CA,32.79526,-117.07317,31915.0,27040.492189418066,0.24180707472547414,6,Sales Rep 6
92121,San Diego,CA,32.8973,-117.20231,3974.0,4286.733398062854,0.03830483570861228,6,Sales Rep 6
92122,San Diego,CA,32.85681,-117.21017,45411.0,47753.169446048516,0.42705454246954433,6,Sales Rep 6
92123,San Diego,CA,32.80958,-117.13419,33041.0,38029.82111957894,0.3400920685626315,6,Sales Rep 6
92124,San Diego,CA,32.82823,-117.08528,30474.0,33339.42199555184,0.2981426600110701,6,Sales Rep 6
92126,San Diego,CA,32.912,-117.14344,76059.0,85291.98243365648,0.7627895110548591,6,Sales Rep 6
92127,San Diego,CA,33.01913,-117.12339,50555.0,46147.30312653696,0.41269219493044107,6,Sales Rep 6
92128,San Diego,CA,32.99687,-117.07308,48992.0,42670.84725154247,0.3815999010860725,6,Sales Rep 6
92129,San Diego,CA,32.96354,-117.12622,52965.0,58274.52412826323,0.5211541264088233,6,Sales Rep 6
92130,San Diego,CA,32.94763,-117.20586,60768.0,68226.29337431723,0.6101595229378826,6,Sales Rep 6
92131,San Diego,CA,32.89604,-117.05737,35503.0,42468.761622579965,0.37979251276205517,6,Sales Rep 6
92139,San Diego,CA,32.68006,-117.04889,34703.0,33490.028496742896,0.29948963571226805,6,Sales Rep 6
92154,San Diego,CA,32.578,-116.96621,80445.0,76326.79796464018,0.6826078087975088,6,Sales Rep 6
92173,San Ysidro,CA,32.55552,-117.05114,27585.0,30634.940608827194,0.2739546556191543,6,Sales Rep 6
92201,Indio,CA,33.70804,-116.23502,65825.0,61633.35721486196,0.5511944401817922,6,Sales Rep 6
92203,Indio,CA,33.75159,-116.24139,34735.0,40719.942281935924,0.36415163976518283,6,Sales Rep 6
92210,Indian Wells,CA,33.70357,-116.33953,4871.0,5569.331405690925,0.049775976310227704,6,Sales Rep 6
92211,Palm Desert,CA,33.76593,-116.33241,28092.0,27294.120086807605,0.24407544038185613,6,Sales Rep 6
92220,Banning,CA,33.93992,-116.83935,33755.0,37142.2611573208,0.3321540201180872,6,Sales Rep 6
92223,Beaumont,CA,33.9382,-116.98137,63833.0,70332.29411257901,0.628994910512188,6,Sales Rep 6
92225,Blythe,CA,33.71642,-114.65606,20319.0,17093.349556350928,0.1528430571224432,6,Sales Rep 6
92227,Brawley,CA,32.98677,-115.3341,28315.0,32874.314221052766,0.2939828869220334,6,Sales Rep 6
92230,Cabazon,CA,33.9088,-116.76879,1887.0,1890.9644907236425,0.016877855609142223,6,Sales Rep 6
92231,Calexico,CA,32.68751,-115.56433,38621.0,43664.24551941883,0.3904845330100567,6,Sales Rep 6
92233,Calipatria,CA,33.14736,-115.50686,6836.0,6343.943629058105,0.05670385680990764,6,Sales Rep 6
92234,Cathedral City,CA,33.81386,-116.46663,52267.0,60536.12503352437,0.5413811514117456,6,Sales Rep 6
92236,Coachella,CA,33.70276,-116.07254,43642.0,41707.815865326535,0.37298686070291986,6,Sales Rep 6
92239,Desert Center,CA,33.87424,-115.24396,144.0,115.82424872526519,0.0010015770070832585,6,Sales Rep 6
92240,Desert Hot Springs,CA,33.95291,-116.5194,41615.0,48362.98837947506,0.43250856523058034,6,Sales Rep 6
92241,Desert Hot Springs,CA,33.84634,-116.28342,8884.0,7431.596334627205,0.0664314698555444,6,Sales Rep 6
92242,Earp,CA,34.19019,-114.30755,1359.0,1260.7788933941497,0.011241680011576606,6,Sales Rep 6
92243,El Centro,CA,32.77285,-115.60065,49069.0,57902.63626448638,0.5178280819677379,6,Sales Rep 6
92249,Heber,CA,32.72606,-115.48218,7312.0,8629.935783362964,0.07714902923358484,6,Sales Rep 6
92250,Holtville,CA,32.79188,-115.23454,7830.0,8060.0074656021325,0.0720517752015386,6,Sales Rep 6
92251,Imperial,CA,32.87129,-115.71804,27454.0,28901.783529163866,0.2584538608048305,6,Sales Rep 6
92252,Joshua Tree,CA,34.14801,-116.28422,7538.0,7382.55293786903,0.06599284162093937,6,Sales Rep 6
92253,La Quinta,CA,33.65562,-116.28785,38666.0,35467.715079390946,0.317177423094254,6,Sales Rep 6
92254,Mecca,CA,33.54371,-115.99995,11333.0,10556.302117070903,0.0943778249534906,6,Sales Rep 6
92256,Morongo Valley,CA,34.07207,-116.61761,4209.0,4499.452072651302,0.04020732254414537,6,Sales Rep 6
92257,Niland,CA,33.33976,-115.52814,2158.0,2375.8496938106055,0.021214511605154283,6,Sales Rep 6
92258,North Palm Springs,CA,33.91791,-116.56002,474.0,529.2833866904209,0.004699421441905072,6,Sales Rep 6
92259,Ocotillo,CA,32.73478,-115.94632,198.0,220.93775690932867,0.0019416781333420603,6,Sales Rep 6
92260,Palm Desert,CA,33.69841,-116.40519,30523.0,25531.953553342075,0.22831519442121684,6,Sales Rep 6
92262,Palm Springs,CA,33.86287,-116.55736,26887.0,26826.991493015325,0.23989759374046327,6,Sales Rep 6
92264,Palm Springs,CA,33.73575,-116.50544,19899.0,16377.344706228483,0.14643934196122732,6,Sales Rep 6
92266,Palo Verde,CA,33.17507,-114.92594,99.0,100.96134374001993,0.0008686480053070143,6,Sales Rep 6
92268,Pioneertown,CA,34.16146,-116.55002,434.0,423.84969503841825,0.003756456698552528,6,Sales Rep 6
92270,Rancho Mirage,CA,33.76399,-116.42705,17563.0,20286.699424713606,0.18140334266185498,6,Sales Rep 6
92273,Seeley,CA,32.80798,-115.69592,1090.0,1024.9989454727063,0.00913294062670089,6,Sales Rep 6
92274,Thermal,CA,33.47031,-116.11387,18167.0,15384.302594976127,0.13755789538657767,6,Sales Rep 6
92275,Salton City,CA,33.20783,-115.88084,1219.0,1044.922744168963,0.009311132620454023,6,Sales Rep 6
92276,Thousand Palms,CA,33.83234,-116.38648,7720.0,8527.544830743554,0.07623327776130344,6,Sales Rep 6
92277,Twentynine Palms,CA,34.11248,-115.68752,26277.0,27519.566419904557,0.24609175926719132,6,Sales Rep 6
92278,Twentynine Palms,CA,34.23505,-116.05825,3913.0,3288.6772126673914,0.029378544881016332,6,Sales Rep 6
92281,Westmorland,CA,33.05033,-115.61264,2082.0,1735.6441481325699,0.015488720839279137,6,Sales Rep 6
92282,Whitewater,CA,33.96253,-116.65829,1419.0,1533.0700790161966,0.013676964064939035,6,Sales Rep 6
92283,Winterhaven,CA,32.83741,-114.79462,1732.0,1436.0102108091132,0.012808892082637486,6,Sales Rep 6
92284,Yucca Valley,CA,34.16013,-116.42474,25415.0,28687.029362745765,0.2565331691905339,6,Sales Rep 6
92285,Landers,CA,34.33762,-116.51364,2764.0,2992.021406344222,0.02672535156215889,6,Sales Rep 6
92301,Adelanto,CA,34.65183,-117.52617,38577.0,32116.876764329027,0.2872086119650061,2,Sales Rep 2
92305,Angelus Oaks,CA,34.17018,-116.83231,533.0,444.48740064296294,0.003941033644155525,6,Sales Rep 6
92307,Apple Valley,CA,34.59078,-117.14127,41180.0,49195.92713707137,0.43995809933565194,2,Sales Rep 2
92308,Apple Valley,CA,34.42005,-117.15558,42709.0,40561.09256637926,0.3627309394281794,6,Sales Rep 6
92309,Baker,CA,35.24942,-116.15578,343.0,325.25210257757743,0.0028746318092478054,6,Sales Rep 6
92310,Fort Irwin,CA,35.33443,-116.76306,8419.0,9472.383822696365,0.08468361127041504,2,Sales Rep 2
92311,Barstow,CA,34.97204,-117.0101,33954.0,40028.351278596616,0.3579662741315743,2,Sales Rep 2
92313,Grand Terrace,CA,34.03142,-117.31373,13078.0,15620.368765070201,0.1396691946497364,6,Sales Rep 6
92314,Big Bear City,CA,34.2576,-116.80075,9334.0,10280.012792482785,0.09190678284191209,6,Sales Rep 6
92315,Big Bear Lake,CA,34.22011,-116.95301,5215.0,4956.8774954174905,0.044298387170861916,6,Sales Rep 6
92316,Bloomington,CA,34.0576,-117.39076,32765.0,27306.360393052753,0.2441849137110753,2,Sales Rep 2
92317,Blue Jay,CA,34.24507,-117.20874,916.0,1017.5466299958127,0.009066289534047837,6,Sales Rep 6
92320,Calimesa,CA,33.9874,-117.05024,10902.0,11156.6892522479,0.09974749276995079,6,Sales Rep 6
92321,Cedar Glen,CA,34.24748,-117.14694,724.0,702.0546938779244,0.006244631979334387,6,Sales Rep 6
92322,Cedarpines Park,CA,34.25419,-117.32259,770.0,895.1571506091786,0.007971677724382755,2,Sales Rep 2
92324,Colton,CA,34.03398,-117.29008,57365.0,48443.53742899695,0.43322896980543296,6,Sales Rep 6
92325,Crestline,CA,34.24554,-117.27506,9065.0,9038.258628158655,0.08080093632812729,6,Sales Rep 6
92327,Daggett,CA,34.86632,-116.84347,576.0,463.41587975441337,0.004110323822349184,6,Sales Rep 6
92328,Death Valley,CA,36.39482,-117.02718,725.0,715.9115861782966,0.0063685635299321995,2,Sales Rep 2
92332,Essex,CA,34.90728,-115.36409,105.0,86.36473757863718,0.000738100693844028,6,Sales Rep 6
92333,Fawnskin,CA,34.26951,-116.96277,302.0,255.9532042851831,0.0022548449382864258,6,Sales Rep 6
92335,Fontana,CA,34.08733,-117.46519,97511.0,82592.84073979291,0.738649263144097,2,Sales Rep 2
92336,Fontana,CA,34.13686,-117.46033,105517.0,111814.68937935226,0.9999999999999999,2,Sales Rep 2
92337,Fontana,CA,34.04967,-117.47145,36026.0,39571.60512816646,0.35388128469632624,2,Sales Rep 2
92339,Forest Falls,CA,34.08189,-116.83838,1302.0,1345.4184528626008,0.011998668780736568,6,Sales Rep 6
92341,Green Valley Lake,CA,34.24009,-117.06798,406.0,481.05682187226563,0.004268098687252548,6,Sales Rep 6
92342,Helendale,CA,34.76078,-117.33795,7606.0,7225.306251142917,0.06458647825389408,2,Sales Rep 2
92344,Hesperia,CA,34.39176,-117.40657,21349.0,19519.066932012578,0.1745378866095519,2,Sales Rep 2
92345,Hesperia,CA,34.36415,-117.30984,88706.0,101784.7817060697,0.9102957587200546,2,Sales Rep 2
92346,Highland,CA,34.12629,-117.1792,56179.0,49967.75624487373,0.4468610885523541,6,Sales Rep 6
92347,Hinkley,CA,34.95003,-117.25802,766.0,907.9313860846032,0.00808592634347092,2,Sales Rep 2
92352,Lake Arrowhead,CA,34.26824,-117.18486,6246.0,5027.1667395650375,0.04492703137395785,6,Sales Rep 6
92354,Loma Linda,CA,34.04933,-117.25119,22051.0,26195.519203092063,0.23424991038164555,6,Sales Rep 6
92356,Lucerne Valley,CA,34.49633,-116.89265,6543.0,5347.3581215570475,0.047790719248421626,6,Sales Rep 6
92358,Lytle Creek,CA,34.24624,-117.56762,672.0,777.1392689620415,0.006916164067081259,2,Sales Rep 2
92359,Mentone,CA,34.08296,-117.07026,9284.0,9386.870838702884,0.08391881087557664,6,Sales Rep 6
92363,Needles,CA,34.70863,-114.57562,5531.0,6621.6353149343395,0.05918744118602623,6,Sales Rep 6
92364,Nipton,CA,35.35678,-115.43741,7.0,5.806630381259117,1.761511007950054e-05,6,Sales Rep 6
92365,Newberry Springs,CA,34.88843,-116.54129,2192.0,2239.219436563078,0.019992534896941777,6,Sales Rep 6
92368,Oro Grande,CA,34.65508,-117.30893,906.0,1076.0752389083614,0.009589750429870075,2,Sales Rep 2
92369,Patton,CA,34.13941,-117.21966,2575.0,2598.7907794952534,0.02320842437014821,6,Sales Rep 6
92371,Phelan,CA,34.43837,-117.54266,21580.0,22696.969044383586,0.2029600124294678,2,Sales Rep 2
92372,Pinon Hills,CA,34.45097,-117.62859,5149.0,5552.163999832717,0.04962243660005095,2,Sales Rep 2
92373,Redlands,CA,34.00648,-117.15351,35257.0,34615.901728206954,0.309559080745637,6,Sales Rep 6
92374,Redlands,CA,34.06738,-117.17482,45262.0,47571.41352830596,0.4254289764892445,6,Sales Rep 6
92376,Rialto,CA,34.11053,-117.37997,84394.0,87240.24881617526,0.7802141737085956,2,Sales Rep 2
92377,Rialto,CA,34.15234,-117.40412,20814.0,24153.88113214378,0.21599016162936935,2,Sales Rep 2
92378,Rimforest,CA,34.23206,-117.22483,315.0,257.72624392302373,0.0022707024297661765,6,Sales Rep 6
92382,Running Springs,CA,34.20604,-117.11276,5215.0,4758.089213489392,0.04252048924930828,6,Sales Rep 6
92384,Shoshone,CA,35.98255,-116.1505,18.0,21.24296268535122,0.0001556726598186907,6,Sales Rep 6
92385,Skyforest,CA,34.21345,-117.23057,198.0,228.90889168416055,0.002012969377529801,6,Sales Rep 6
92386,Sugarloaf,CA,34.23702,-116.82523,2042.0,2005.7804356753702,0.017904732183108122,6,Sales Rep 6
92389,Tecopa,CA,35.82902,-116.24813,201.0,210.65866086324354,0.00184974523207379,6,Sales Rep 6
92391,Twin Peaks,CA,34.23958,-117.23665,2254.0,2053.286874575789,0.018329614365107258,6,Sales Rep 6
92392,Victorville,CA,34.479,-117.40884,65429.0,57266.631743826394,0.5121398638071267,2,Sales Rep 2
92394,Victorville,CA,34.563,-117.3542,41614.0,41009.73816926897,0.3667434801934359,2,Sales Rep 2
92395,Victorville,CA,34.50032,-117.29479,47375.0,44596.0247210937,0.398818063990539,2,Sales Rep 2
